"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.213,0.298,-0.66,0.19,-0.03,0.73
"ClusIPW",19.67,0.47,-0.27,0.64,-0.31,0.64
"addIPW",22.084,0.583,-0.46,0.2,0.43,0.75
"Oracle",22.886,0.722,0,0.2,-0.1,0.98
