"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.134,0.482,0.33,0.63,-0.07,-0.7
"ClusIPW",16.525,0.259,-0.53,0.38,-0.54,0.54
"addIPW",22.289,0.745,-0.3,0.16,0.63,0.7
"Oracle",22.83,0.72,0,0.2,-0.1,0.98
