"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",16.37,0.357,-0.05,0.72,-0.59,-0.36
"ClusIPW",20.017,0.711,0.55,0.58,0.51,-0.3
"addIPW",21.656,0.72,-0.14,0.39,0.75,0.52
"Oracle",22.764,0.721,0,0.2,-0.1,0.98
