"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",14.589,0.196,-0.78,0.22,0.56,0.18
"ClusIPW",15.049,0.279,-0.41,0.69,-0.44,-0.4
"addIPW",21.283,0.634,-0.39,0.28,0.74,0.48
"Oracle",22.833,0.719,0,0.2,-0.1,0.98
