"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.213,0,-1,0,0,0
"ClusIPW",11.578,0.113,-0.53,0.41,-0.53,-0.53
"addIPW",11.353,0.421,-0.36,-0.01,0.88,-0.3
"Oracle",22.843,0.721,0,0.2,-0.1,0.98
