"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",20.979,0.535,0.06,0.35,-0.66,0.67
"ClusIPW",17.701,0.382,-0.39,0.79,-0.42,0.23
"addIPW",21.177,0.502,-0.45,0,0,0.89
"Oracle",22.805,0.722,0,0.2,-0.1,0.98
