"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.627,0.495,-0.1,0.75,-0.37,0.54
"ClusIPW",16.342,0.326,-0.39,0.77,-0.49,-0.15
"addIPW",22.359,0.735,-0.32,0.14,0.62,0.7
"Oracle",22.792,0.721,0,0.2,-0.1,0.98
