"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",20.257,0.555,0.32,0.44,-0.76,0.37
"ClusIPW",16.786,0.44,0.36,0.55,-0.51,-0.55
"addIPW",21.682,0.731,0.26,0.61,0.41,0.63
"Oracle",22.806,0.723,0,0.2,-0.1,0.98
