"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.674,0.393,-0.34,0.51,-0.51,0.6
"ClusIPW",21.217,0.641,0.23,0.68,-0.13,0.68
"addIPW",20.47,0.635,0.53,0.26,-0.8,0.15
"Oracle",22.809,0.72,0,0.2,-0.1,0.98
