"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.739,0.334,-0.36,0.13,-0.53,0.75
"ClusIPW",14.3,0.228,-0.49,0.61,-0.51,-0.36
"addIPW",21.646,0.51,-0.44,0.18,0.04,0.88
"Oracle",22.834,0.72,0,0.2,-0.1,0.98
