"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",13.484,0.22,-0.22,0.5,-0.6,-0.59
"ClusIPW",8.686,0.303,-0.37,-0.74,-0.43,-0.36
"addIPW",12.893,0.107,-0.89,0.24,0.18,0.33
"Oracle",22.874,0.721,0,0.2,-0.1,0.98
