"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.544,0.462,0.33,0.34,-0.88,0.08
"ClusIPW",18.168,0.513,0.4,0.76,-0.22,-0.47
"addIPW",20.936,0.944,0.95,0.28,-0.11,-0.01
"Oracle",22.851,0.721,0,0.2,-0.1,0.98
