"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",16.9,0.304,-0.54,0.54,-0.48,0.43
"ClusIPW",20.766,0.584,-0.01,0.7,-0.06,0.71
"addIPW",20.753,0.711,-0.39,0.01,0.68,0.62
"Oracle",22.864,0.724,0,0.2,-0.1,0.98
