"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.305,0.451,0.32,0.41,-0.01,-0.85
"ClusIPW",14.776,0.271,-0.37,0.66,-0.42,-0.5
"addIPW",21.543,0.736,0.52,0.64,0.08,0.56
"Oracle",22.892,0.722,0,0.2,-0.1,0.98
