"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.5,0.349,0.31,0.31,-0.84,-0.31
"ClusIPW",12.33,0.142,-0.53,0.46,-0.53,-0.48
"addIPW",11.124,0.489,0.44,0.16,-0.04,-0.88
"Oracle",22.873,0.722,0,0.2,-0.1,0.98
