"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.061,0.399,0.45,0.2,-0.79,-0.37
"ClusIPW",13.516,0.198,-0.48,0.55,-0.53,-0.44
"addIPW",13.418,0.554,0.56,0.19,-0.13,-0.8
"Oracle",22.8,0.721,0,0.2,-0.1,0.98
