"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.894,0.559,0.06,0.93,0.07,0.36
"ClusIPW",14.279,0.237,-0.46,0.62,-0.47,-0.43
"addIPW",22.255,0.768,-0.29,0.15,0.69,0.65
"Oracle",22.921,0.721,0,0.2,-0.1,0.98
