"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.639,0.549,0.13,0.77,0.49,-0.38
"ClusIPW",20.616,0.634,0.34,0.85,0.08,0.4
"addIPW",21.568,0.783,0.71,0.39,-0.48,0.33
"Oracle",22.841,0.723,0,0.2,-0.1,0.98
