"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.054,0.495,0.36,0.32,-0.87,0.14
"ClusIPW",18.327,0.377,-0.41,0.56,-0.46,0.55
"addIPW",21.229,0.508,-0.24,0.32,-0.34,0.85
"Oracle",22.818,0.72,0,0.2,-0.1,0.98
