"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.212,0,-1,0,0,0
"ClusIPW",14.652,0.244,-0.52,0.64,-0.52,-0.24
"addIPW",17.584,0.425,0.34,0.19,-0.92,0.06
"Oracle",22.775,0.72,0,0.2,-0.1,0.98
