"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",16.918,0.473,0.49,0.24,-0.8,-0.26
"ClusIPW",14.976,0.706,0.52,-0.48,-0.48,0.52
"addIPW",18.885,0.498,-0.43,-0.15,-0.03,0.89
"Oracle",22.879,0.721,0,0.2,-0.1,0.98
