"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.348,0.385,-0.39,0.33,-0.43,0.75
"ClusIPW",18.606,0.334,-0.68,0.27,0.11,0.68
"addIPW",22.123,0.699,-0.38,0.15,0.69,0.59
"Oracle",22.85,0.72,0,0.2,-0.1,0.98
