"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.219,0,-1,0,0,0
"ClusIPW",15.824,0.262,-0.56,0.58,-0.56,0.19
"addIPW",21.081,0.498,-0.45,0,0,0.89
"Oracle",22.792,0.72,0,0.2,-0.1,0.98
