"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.146,0.414,-0.03,0.65,-0.73,0.22
"ClusIPW",11.344,0.243,-0.49,-0.27,-0.55,0.62
"addIPW",20.887,0.535,-0.47,0.38,0.41,0.68
"Oracle",22.843,0.721,0,0.2,-0.1,0.98
