"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.094,0.292,-0.76,0.41,0.08,0.5
"ClusIPW",13.823,0.607,0.32,-0.45,-0.64,0.53
"addIPW",20.463,1,1,0,0,0
"Oracle",22.95,0.724,0,0.2,-0.1,0.98
