"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",14.381,0.22,-0.78,0.35,0.51,-0.05
"ClusIPW",14.63,0.212,-0.6,0.53,-0.6,0.1
"addIPW",21.595,0.494,-0.46,0.19,0.02,0.87
"Oracle",22.801,0.721,0,0.2,-0.1,0.98
