"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.246,0,-1,0,0,0
"ClusIPW",8.007,0.184,-0.48,-0.53,-0.49,-0.5
"addIPW",21.119,0.501,-0.45,0,0,0.89
"Oracle",22.893,0.723,0,0.2,-0.1,0.98
