"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",21.42,0.585,0.12,0.4,-0.57,0.71
"ClusIPW",15.606,0.784,0.59,-0.6,0.46,0.27
"addIPW",21.167,0.501,-0.45,0,0,0.89
"Oracle",22.829,0.721,0,0.2,-0.1,0.98
