"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.534,0.48,0.12,0.5,-0.75,0.41
"ClusIPW",16.258,0.35,-0.27,0.81,-0.33,-0.41
"addIPW",21.157,0.839,0.88,0.44,-0.13,0.12
"Oracle",22.754,0.72,0,0.2,-0.1,0.98
