"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.959,0.239,-0.71,0.09,0.59,0.37
"ClusIPW",8.39,0.052,-0.46,-0.28,-0.67,-0.51
"addIPW",14.903,0.322,0.32,0.11,-0.94,-0.05
"Oracle",22.898,0.724,0,0.2,-0.1,0.98
