"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.705,0.369,-0.22,0.61,-0.7,0.29
"ClusIPW",15.668,0.321,-0.26,0.74,-0.41,-0.46
"addIPW",21.825,0.763,-0.34,0.11,0.77,0.53
"Oracle",22.843,0.721,0,0.2,-0.1,0.98
