"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.303,0.413,0.23,0.23,-0.92,0.22
"ClusIPW",19.787,0.487,-0.03,0.58,-0.58,0.58
"addIPW",19.267,0.62,0.54,0.15,-0.83,-0.01
"Oracle",22.754,0.719,0,0.2,-0.1,0.98
