"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.387,0.514,0.49,0.46,-0.71,-0.2
"ClusIPW",18.28,0.607,0.29,0.51,0.57,-0.57
"addIPW",21.07,0.638,0.25,0.74,-0.07,0.63
"Oracle",22.772,0.72,0,0.2,-0.1,0.98
