"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.106,0.46,0.47,0.29,-0.79,-0.27
"ClusIPW",16.698,0.272,-0.53,0.41,-0.53,0.53
"addIPW",21.232,0.771,0.59,0.62,0.46,0.22
"Oracle",22.801,0.721,0,0.2,-0.1,0.98
