"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.856,0.268,-0.74,0.27,0.6,0.16
"ClusIPW",17.705,0.399,-0.33,0.88,-0.32,0.09
"addIPW",21.958,0.534,-0.42,0.21,0.09,0.88
"Oracle",22.811,0.721,0,0.2,-0.1,0.98
