"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.093,0.343,-0.34,0.41,-0.62,0.58
"ClusIPW",9.564,0.069,-0.65,-0.21,-0.6,0.42
"addIPW",22.321,0.727,-0.33,0.16,0.65,0.66
"Oracle",22.72,0.718,0,0.2,-0.1,0.98
