"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.218,0,-1,0,0,0
"ClusIPW",21.799,0.613,-0.14,0.45,-0.03,0.88
"addIPW",17.707,0.519,-0.18,-0.18,-0.43,0.86
"Oracle",22.756,0.719,0,0.2,-0.1,0.98
