"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",20.996,0.471,-0.51,0.25,0.11,0.81
"ClusIPW",20.656,0.651,-0.12,0.53,0.79,0.28
"addIPW",19.568,0.799,-0.29,-0.08,0.73,0.61
"Oracle",22.823,0.721,0,0.2,-0.1,0.98
