"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.293,0.542,0.47,0.5,-0.73,0
"ClusIPW",14.015,0.218,-0.51,0.6,-0.48,-0.39
"addIPW",21.699,0.71,-0.36,0.06,0.62,0.7
"Oracle",22.806,0.721,0,0.2,-0.1,0.98
