"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",18.254,0.426,-0.55,0.75,0.31,0.22
"ClusIPW",8.472,0.042,-0.69,-0.3,-0.39,-0.54
"addIPW",21.018,0.745,0.77,0.63,0.02,0.11
"Oracle",22.867,0.721,0,0.2,-0.1,0.98
