"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.205,0,-1,0,0,0
"ClusIPW",19.104,0.419,-0.15,0.45,-0.67,0.57
"addIPW",16.556,0.841,0.62,-0.49,0.58,0.17
"Oracle",22.71,0.718,0,0.2,-0.1,0.98
