"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.236,0,-1,0,0,0
"ClusIPW",17.663,0.431,-0.08,0.94,-0.28,-0.2
"addIPW",22.19,0.665,0.14,0.36,-0.38,0.84
"Oracle",22.803,0.719,0,0.2,-0.1,0.98
