"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.266,0,-1,0,0,0
"ClusIPW",12.945,0.159,-0.57,0.5,-0.57,-0.33
"addIPW",20.691,0.98,0.97,0.24,0.04,-0.01
"Oracle",22.873,0.721,0,0.2,-0.1,0.98
