"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.237,0,-1,0,0,0
"ClusIPW",11.734,0.119,-0.54,0.42,-0.49,-0.54
"addIPW",18.133,0.453,0.04,0.92,-0.38,-0.13
"Oracle",22.81,0.72,0,0.2,-0.1,0.98
