"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",20.382,0.639,0.38,0.87,0.27,0.19
"ClusIPW",21.753,0.582,0.05,0.03,-0.34,0.94
"addIPW",20.482,1,1,0,0,0
"Oracle",22.786,0.72,0,0.2,-0.1,0.98
