"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.083,0.491,0.33,0.44,-0.83,0.12
"ClusIPW",20.085,0.588,0.27,0.93,0.05,0.24
"addIPW",21.54,0.917,0.76,0.38,0.21,0.49
"Oracle",22.779,0.718,0,0.2,-0.1,0.98
