"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.153,0.332,0.26,0.36,-0.8,-0.4
"ClusIPW",16.355,0.326,-0.67,0.7,0.2,-0.12
"addIPW",20.324,0.649,0.42,0.82,0.39,0.05
"Oracle",22.886,0.72,0,0.2,-0.1,0.98
