"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.891,0.377,0.07,0.66,-0.29,-0.69
"ClusIPW",15.477,0.306,-0.33,0.73,-0.42,-0.43
"addIPW",20.745,0.694,0.69,0.43,-0.57,0.09
"Oracle",22.822,0.719,0,0.2,-0.1,0.98
