"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",12.877,0.177,-0.61,0.52,-0.24,-0.55
"ClusIPW",9.246,0,-0.76,-0.07,-0.56,0.33
"addIPW",13.81,0.627,0.5,-0.27,-0.8,0.19
"Oracle",22.839,0.72,0,0.2,-0.1,0.98
