"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",15.773,0.329,0.14,0.45,-0.83,-0.29
"ClusIPW",16.708,0.352,-0.35,0.82,-0.43,-0.12
"addIPW",20.456,0.64,0.6,0.65,-0.44,0.18
"Oracle",22.844,0.721,0,0.2,-0.1,0.98
