"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",16.461,0.35,-0.61,0.59,0.49,-0.2
"ClusIPW",11.778,0.646,0.44,-0.54,0.48,-0.53
"addIPW",21.099,0.499,-0.45,0,0,0.89
"Oracle",22.824,0.721,0,0.2,-0.1,0.98
