"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.84,0.452,0.3,0.63,-0.68,-0.21
"ClusIPW",21.925,0.842,0.5,0.47,0.38,0.62
"addIPW",21.964,0.738,-0.35,0.13,0.73,0.58
"Oracle",22.885,0.723,0,0.2,-0.1,0.98
