"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.489,0.444,0.4,0.21,-0.89,-0.05
"ClusIPW",17.295,0.386,-0.18,0.85,-0.48,-0.15
"addIPW",20,0.66,0.72,0.55,-0.4,-0.14
"Oracle",22.821,0.721,0,0.2,-0.1,0.98
