"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",16.166,0.362,0.07,0.64,-0.63,-0.44
"ClusIPW",17.067,0.365,-0.33,0.83,-0.45,-0.05
"addIPW",18.753,0.427,0.19,0.28,-0.9,0.28
"Oracle",22.8,0.72,0,0.2,-0.1,0.98
