"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",14.432,0.385,0.33,0.36,-0.35,-0.8
"ClusIPW",7.841,0.177,-0.13,-0.38,-0.74,-0.54
"addIPW",21.105,0.826,-0.27,0.04,0.77,0.58
"Oracle",22.868,0.722,0,0.2,-0.1,0.98
