"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.25,0.517,-0.09,0.43,0.75,-0.49
"ClusIPW",17.192,0.372,-0.51,0.86,-0.07,-0.02
"addIPW",21.987,0.812,-0.21,0.18,0.8,0.53
"Oracle",22.774,0.72,0,0.2,-0.1,0.98
