"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.05,0.52,-0.41,0.4,0.82,0.07
"ClusIPW",15.25,0.322,-0.42,0.63,0.25,-0.6
"addIPW",22.013,0.773,-0.31,0.13,0.76,0.55
"Oracle",22.847,0.721,0,0.2,-0.1,0.98
