"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.209,0,-1,0,0,0
"ClusIPW",18.453,0.409,-0.64,0.55,0.39,0.37
"addIPW",21.45,0.503,-0.36,0.26,-0.15,0.88
"Oracle",22.749,0.719,0,0.2,-0.1,0.98
