"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",9.199,0,-1,0,0,0
"ClusIPW",14.401,0.24,-0.43,0.62,-0.53,-0.39
"addIPW",20.957,0.745,0.31,0.57,0.75,0.16
"Oracle",22.754,0.717,0,0.2,-0.1,0.98
