"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.905,0.546,-0.41,0.44,0.74,0.3
"ClusIPW",22.186,0.778,0.54,0.31,-0.56,0.55
"addIPW",21.097,0.5,-0.45,0,0,0.89
"Oracle",22.757,0.719,0,0.2,-0.1,0.98
