"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.745,0.406,-0.47,0.88,0.07,0.03
"ClusIPW",11.527,0.102,-0.7,0.42,-0.4,-0.42
"addIPW",21.952,0.74,-0.34,0.1,0.67,0.65
"Oracle",22.844,0.718,0,0.2,-0.1,0.98
