"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",19.16,0.572,0.57,0.64,-0.48,-0.2
"ClusIPW",20.538,0.75,0.64,0.59,0.47,-0.15
"addIPW",20.673,0.642,0.12,0.77,0.44,0.45
"Oracle",22.843,0.72,0,0.2,-0.1,0.98
