"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",13.048,0.31,-0.43,0.16,0.8,-0.39
"ClusIPW",12.944,0.175,-0.48,0.51,-0.51,-0.51
"addIPW",16.985,0.625,-0.43,-0.2,0.53,0.71
"Oracle",22.846,0.719,0,0.2,-0.1,0.98
