"","Value","Tx_Prop","beta0","beta1","beta2","beta3"
"NoIntIPW",17.855,0.429,-0.19,0.96,-0.19,-0.09
"ClusIPW",21.27,0.723,0.38,0.68,0.44,0.45
"addIPW",21.691,0.677,-0.34,0.26,0.73,0.53
"Oracle",22.862,0.722,0,0.2,-0.1,0.98
